0.000000,1.493230
37.500000,1.490620
75.000000,1.489710
112.500000,1.487500
150.000000,1.486300
187.500000,1.484310
225.000000,1.484060
262.500000,1.483400
300.000000,1.483100
337.500000,1.481290
375.000000,1.480920
412.500000,1.480670
450.000000,1.480020
487.500000,1.479340
525.000000,1.479000
562.500000,1.478680
600.000000,1.478200
637.500000,1.476020
675.000000,1.475800
712.500000,1.475620
750.000000,1.475440
