0.000000,2.273150
25.000000,2.272310
50.000000,2.270640
75.000000,2.269120
100.000000,2.266310
125.000000,2.265370
150.000000,2.264710
175.000000,2.263010
200.000000,2.262410
225.000000,2.262030
250.000000,2.261370
275.000000,2.261000
300.000000,2.259840
325.000000,2.259310
350.000000,2.259020
375.000000,2.258890
400.000000,2.258510
